,name,ins_id,ticker,isin,instrument_type,market,country,sector,branch
1432,Audientes,1980,AUDNTS,DK0061406618,Aktie,Spotlight,Danmark,Hälsovård,Medicinsk Utrustning
1433,Agilyx,1981,AGLX,NO0010872468,Aktie,Oslo Bors,Norge,Industri,Energi & Återvinning
1434,Mintra,1982,MNTR,NO0010895022,Aktie,Oslo Growth,Norge,Informationsteknik,Affärs- & IT-System
1435,Salmon Evolution,1985,SALME,NO0010892094,Aktie,Oslo Bors,Norge,Dagligvaror,Fiskodling
1436,Nykode Therapeutics,1986,NYKD,NO0010714785,Aktie,Oslo Bors,Norge,Hälsovård,Biotech
1437,Zaptec,1987,ZAP,NO0010713936,Aktie,Oslo Bors,Norge,Industri,Energi & Återvinning
1438,Food & Beverage,1988,SX4510PI,SE0004383511,BranschIndex,Index,Sverige,N/A,N/A
1439,Household Goods,1989,SX402020PI,SE0004383552,BranschIndex,Index,Sverige,N/A,N/A
1440,Leisure Goods,1990,SX402030PI,SE0004383560,BranschIndex,Index,Sverige,N/A,N/A
1441,Personal Goods,1991,SX402040PI,SE0004383578,BranschIndex,Index,Sverige,N/A,N/A
1442,Medical Equipment,1992,SX201020PI,SE0004392942,BranschIndex,Index,Sverige,N/A,N/A
1443,Pharmaceuticals,1993,SX201030PI,SE0004383610,BranschIndex,Index,Sverige,N/A,N/A
1444,Retail,1994,SX4040PI,SE0004383636,BranschIndex,Index,Sverige,N/A,N/A
1445,Media,1995,SX4030PI,SE0004383669,BranschIndex,Index,Sverige,N/A,N/A
1446,Travel & Leisure,1996,SX4050PI,SE0004383685,BranschIndex,Index,Sverige,N/A,N/A
1447,Banks,1997,SX3010PI,SE0004383792,BranschIndex,Index,Sverige,N/A,N/A
1448,OMXS Real Estate,1998,SX35PI,SE0004383842,SectorIndex,Index,Sverige,N/A,N/A
1449,Financial Services,1999,SX3020PI,SE0004383875,BranschIndex,Index,Sverige,N/A,N/A
1450,Software & Computer,2000,SX101010PI,SE0004383917,BranschIndex,Index,Sverige,N/A,N/A
1451,Wästbygg,2001,WBGR B,SE0014453874,Aktie,Mid Cap,Sverige,Industri,Byggnation & Infrastruktur
1452,Elliptic Laboratories,2002,ELABS,NO0010722283,Aktie,Oslo Bors,Norge,Informationsteknik,Biometri
1453,HydrogenPro,2003,HYPRO,NO0010892359,Aktie,Oslo Bors,Norge,Kraftförsörjning,Bioenergi
1454,Norcod,2004,NCOD,NO0010892912,Aktie,Oslo Growth,Norge,Dagligvaror,Fiskodling
1455,TECO 2030,2005,TECO,NO0010887516,Aktie,Oslo Growth,Norge,Industri,Energi & Återvinning
1456,BoMill,2006,BOMILL,SE0014583332,Aktie,First North,Sverige,Industri,Mätning & Analys
1457,Klimator,2007,KLIMAT,SE0014401329,Aktie,First North,Sverige,Industri,Mätning & Analys
1458,Nordic Paper,2008,NPAPER,SE0014808838,Aktie,Mid Cap,Sverige,Material,Skogsbolag
1459,Link Mobility,2011,LINK,NO0010894231,Aktie,Oslo Bors,Norge,Telekommunikation,Telekomtjänster
